"Decision","N","SD_ymax","SD_ymin","outcome","D"
26.29625267629,30,32.9997385255811,22.4410614744189,"fixed N approach",0.25
35.5462731165749,30,32.8159694752339,20.8533638580994,"fixed N approach",0.3
45.7655597856865,30,32.4426218512734,19.3553781487266,"fixed N approach",0.35
56.2813607141207,30,31.7682547850087,17.7221452149913,"fixed N approach",0.4
66.3698144848028,30,30.8543753747984,16.2250912918682,"fixed N approach",0.45
75.3964715743852,30,29.7744263524745,14.8202403141921,"fixed N approach",0.5
82.930334861849,30,28.4170448560301,13.6441551439699,"fixed N approach",0.55
88.7962103910214,30,26.8743811471016,12.4921521862318,"fixed N approach",0.6
93.0570628290454,30,25.3478058284349,11.7720608382318,"fixed N approach",0.65
95.9446073764943,30,23.5521696453692,11.0551636879642,"fixed N approach",0.7
97.7703849308334,30,22.130696305028,10.6954370283054,"fixed N approach",0.75
98.8475240089106,30,20.6156061683252,10.3898604983415,"fixed N approach",0.8
99.440473783944,30,19.2208913122985,10.2253753543682,"fixed N approach",0.85
99.7450552711047,30,17.9844103984908,10.2449229348425,"fixed N approach",0.9
99.8910528536593,30,16.9342483399173,10.3217516600827,"fixed N approach",0.95
99.9563600961273,30,15.9265680240421,10.4970319759579,"fixed N approach",1
99.9836227015415,30,15.2948098751603,10.594523458173,"fixed N approach",1.05
99.9942440672968,30,14.6171139913086,10.7638193420248,"fixed N approach",1.1
99.9981061083516,30,14.1122385741066,10.8990947592267,"fixed N approach",1.15
99.9994167781974,30,13.6995495683387,11.038317098328,"fixed N approach",1.2
99.9998319480938,30,13.3011295476104,11.208203785723,"fixed N approach",1.25
99.9999547006702,30,13.0528985497027,11.320168116964,"fixed N approach",1.3
99.9999885791194,30,12.8087108180456,11.4422225152877,"fixed N approach",1.35
99.9999973072319,30,12.6406286273312,11.5337713726688,"fixed N approach",1.4
99.9999994063487,30,12.5427056549494,11.5908943450506,"fixed N approach",1.45
99.9999998776381,30,12.4031967719089,11.6810698947578,"fixed N approach",1.5
5,29.3,NA,NA,"NHST seq testing",0
5.8,29.3,NA,NA,"NHST seq testing",0.05
7.9,29,NA,NA,"NHST seq testing",0.1
10.3,28.8,NA,NA,"NHST seq testing",0.15
14.3,28.3,NA,NA,"NHST seq testing",0.2
19.8,27.7,NA,NA,"NHST seq testing",0.25
27.6,26.8,NA,NA,"NHST seq testing",0.3
35.7,25.9,NA,NA,"NHST seq testing",0.35
44.4,24.7,NA,NA,"NHST seq testing",0.4
54.3,23.5,NA,NA,"NHST seq testing",0.45
63.2,22.3,NA,NA,"NHST seq testing",0.5
71.8,21,NA,NA,"NHST seq testing",0.55
79.3,19.7,NA,NA,"NHST seq testing",0.6
85.7,18.6,NA,NA,"NHST seq testing",0.65
90.7,17.3,NA,NA,"NHST seq testing",0.7
94.3,16.4,NA,NA,"NHST seq testing",0.75
96.3,15.5,NA,NA,"NHST seq testing",0.8
98,14.7,NA,NA,"NHST seq testing",0.85
99,14.1,NA,NA,"NHST seq testing",0.9
99.4,13.6,NA,NA,"NHST seq testing",0.95
99.8,13.2,NA,NA,"NHST seq testing",1
99.9,12.9,NA,NA,"NHST seq testing",1.05
100,12.7,NA,NA,"NHST seq testing",1.1
100,12.5,NA,NA,"NHST seq testing",1.15
100,12.4,NA,NA,"NHST seq testing",1.2
100,12.3,NA,NA,"NHST seq testing",1.25
100,12.2,NA,NA,"NHST seq testing",1.3
100,12.1,NA,NA,"NHST seq testing",1.35
100,12.1,NA,NA,"NHST seq testing",1.4
100,12.1,NA,NA,"NHST seq testing",1.45
100,12,NA,NA,"NHST seq testing",1.5
